ID,Year_Birth,Age,Age_Category,Education,Marital_Status,Income,Income_Category,Kidhome,Teenhome,Child,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Accepted_Cmp,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
1878,1985.0,29.0,Early worker,Postgraduate,Relationship,23148,Low Income,0,0,No,2014-02-18,83,0,4,6,8,6,3,10,37,1,0,0,0,0,0,No,0,2,0,3,7
3099,1970.0,44.0,Middle-aged,Graduate,Single,44267,Middle Income,1,1,Yes,2013-02-25,48,0,183,5,65,3,5,49,310,5,0,0,0,0,0,No,0,5,2,4,9
6055,1979.0,35.0,Middle-aged,Graduate,Relationship,71626,Upper Income,0,0,No,2012-11-01,94,0,546,72,376,94,145,72,1305,1,0,0,0,1,0,Yes,0,5,5,8,3
5841,1966.0,48.0,Pre-retirement,Graduate,Relationship,60894,Middle Income,0,1,Yes,2013-06-28,61,0,606,7,155,10,0,54,832,5,0,0,0,0,0,No,0,10,3,8,7
3972,1976.0,38.0,Middle-aged,Graduate,Relationship,50200,Middle Income,1,1,Yes,2013-04-03,70,0,266,6,51,8,6,64,401,6,0,0,0,0,0,No,0,7,1,5,8
4394,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,81051,Upper Income,0,0,No,2014-05-23,43,0,1142,29,249,38,29,14,1501,1,0,0,0,1,1,Yes,0,5,5,12,2
5758,1982.0,32.0,Early worker,Graduate,Relationship,65169,Middle Income,0,0,No,2014-01-14,23,0,1074,0,69,0,0,46,1189,1,1,1,1,0,1,Yes,1,10,4,13,6
6658,1972.0,42.0,Middle-aged,Graduate,Relationship,59868,Middle Income,0,1,Yes,2013-07-22,37,0,771,51,154,54,10,154,1194,7,0,0,0,0,0,No,0,11,2,12,6
4603,1960.0,54.0,Pre-retirement,Postgraduate,Relationship,65695,Middle Income,0,1,Yes,2014-01-31,50,0,371,32,189,0,58,6,656,2,0,0,0,0,0,No,0,5,4,10,4
8427,1956.0,58.0,Retirement,Postgraduate,Single,64857,Middle Income,0,0,No,2012-11-23,78,0,556,14,717,210,0,43,1540,1,0,0,0,0,0,No,0,7,5,10,4
10260,1965.0,49.0,Pre-retirement,Postgraduate,Relationship,45143,Middle Income,0,1,Yes,2013-08-26,74,0,202,5,74,11,5,14,311,3,0,0,0,0,0,No,0,6,1,5,7
7143,1955.0,59.0,Retirement,Postgraduate,Relationship,74805,Upper Income,0,1,Yes,2013-11-06,14,0,209,162,209,41,162,37,820,5,0,0,0,0,0,No,0,4,7,10,2
8789,1989.0,25.0,Early worker,Postgraduate,Relationship,59060,Middle Income,1,0,Yes,2014-01-11,77,0,35,40,111,36,40,12,274,3,0,0,0,0,0,No,0,3,1,7,4
6197,1962.0,52.0,Pre-retirement,Postgraduate,Single,27238,Low Income,1,1,Yes,2013-04-20,39,0,37,0,17,0,0,3,57,3,0,0,0,0,0,No,0,3,0,3,9
4554,1965.0,49.0,Pre-retirement,Graduate,Relationship,47009,Middle Income,0,1,Yes,2013-10-01,89,0,171,45,73,59,10,90,448,4,0,0,0,0,0,No,0,3,2,8,4
4937,1973.0,41.0,Middle-aged,Postgraduate,Relationship,46094,Middle Income,1,1,Yes,2014-06-10,62,0,12,2,20,3,2,5,44,1,0,0,0,0,0,No,0,1,0,3,7
1920,1972.0,42.0,Middle-aged,Graduate,Relationship,40321,Middle Income,1,1,Yes,2013-07-29,59,0,44,4,21,6,0,27,102,2,0,0,0,0,0,No,0,3,0,3,7
8749,1984.0,30.0,Early worker,Graduate,Relationship,37235,Middle Income,1,0,Yes,2014-02-01,68,0,20,2,9,4,6,20,61,1,0,0,0,0,0,No,0,1,1,2,4
1650,1960.0,54.0,Pre-retirement,Postgraduate,Relationship,81843,Upper Income,0,0,No,2013-04-22,13,0,779,86,537,34,69,138,1643,1,0,0,0,0,0,No,0,5,9,12,3
10377,1958.0,56.0,Retirement,Postgraduate,Relationship,46692,Middle Income,0,1,Yes,2013-06-06,37,0,170,6,97,24,12,88,397,3,0,0,0,0,0,No,0,6,1,5,6
9206,1968.0,46.0,Pre-retirement,Graduate,Relationship,77382,Upper Income,0,1,Yes,2014-01-07,36,0,491,48,231,112,105,134,1121,2,0,0,0,0,1,Yes,0,5,7,12,1
10971,1977.0,37.0,Middle-aged,Graduate,Single,37774,Middle Income,2,0,Yes,2012-09-03,28,1,173,8,107,7,2,176,473,4,0,0,1,0,0,Yes,1,7,2,3,9
6398,1974.0,40.0,Middle-aged,Graduate,Relationship,18393,Low Income,1,0,Yes,2014-03-29,2,0,7,10,13,16,0,4,50,2,0,0,0,0,0,No,0,3,0,3,8
9212,1962.0,52.0,Pre-retirement,Postgraduate,Relationship,72828,Upper Income,0,1,Yes,2013-02-14,17,0,1205,0,235,19,14,205,1678,6,0,0,0,0,0,No,0,6,3,13,7
7937,1982.0,32.0,Early worker,Graduate,Relationship,24711,Low Income,0,0,No,2014-04-18,86,0,10,7,25,6,3,7,58,1,0,0,0,0,0,No,0,3,0,3,7
839,1975.0,39.0,Middle-aged,Postgraduate,Relationship,45503,Middle Income,1,0,Yes,2013-09-25,54,0,97,4,44,6,1,18,170,1,0,0,0,0,0,No,0,3,1,4,5
4246,1982.0,32.0,Early worker,Postgraduate,Single,6560,Low Income,0,0,No,2013-12-12,2,0,67,11,26,4,3,262,373,0,0,0,0,0,0,No,0,1,0,1,17
158,1945.0,69.0,Elderly,Postgraduate,Relationship,71604,Upper Income,0,0,No,2013-11-17,3,0,345,53,528,98,75,97,1196,1,0,0,1,0,0,Yes,1,8,3,5,4
4832,1979.0,35.0,Middle-aged,Graduate,Relationship,27244,Low Income,1,0,Yes,2014-03-07,84,0,6,5,17,3,24,46,101,2,0,0,0,0,0,No,0,2,2,2,7
5621,1969.0,45.0,Pre-retirement,Graduate,Relationship,48752,Middle Income,1,1,Yes,2012-12-12,8,0,73,57,100,71,15,0,316,5,0,0,0,0,0,No,1,6,1,5,9
1945,1962.0,52.0,Pre-retirement,Graduate,Relationship,71434,Upper Income,0,1,Yes,2013-09-18,4,0,711,36,217,172,96,168,1400,3,1,0,0,1,0,Yes,0,7,4,7,4
5147,1948.0,66.0,Elderly,Graduate,Single,90842,Upper Income,0,0,No,2013-07-29,57,0,774,70,118,182,187,93,1424,1,0,0,0,0,0,No,0,4,9,13,1
2535,1978.0,36.0,Middle-aged,Postgraduate,Relationship,88097,Upper Income,1,0,Yes,2012-08-18,24,0,163,0,480,0,126,75,844,1,1,0,0,1,1,Yes,1,6,5,8,9
11039,1975.0,39.0,Middle-aged,Graduate,Relationship,51948,Middle Income,0,1,Yes,2013-09-17,51,0,82,33,54,71,30,41,311,2,0,0,0,0,0,No,0,5,2,4,5
9495,1982.0,32.0,Early worker,Graduate,Relationship,71853,Upper Income,0,0,No,2013-05-08,29,0,358,108,413,141,97,32,1149,1,0,0,0,0,0,No,0,2,8,6,1
9635,1983.0,31.0,Early worker,Postgraduate,Relationship,35876,Middle Income,0,0,No,2014-04-20,13,0,66,2,40,4,3,14,129,1,0,0,0,0,0,No,0,3,1,3,6
2173,1952.0,62.0,Retirement,Graduate,Single,40049,Middle Income,0,1,Yes,2013-10-16,23,0,13,6,7,0,3,3,32,1,0,0,0,0,0,No,0,1,0,3,6
942,1982.0,32.0,Early worker,Graduate,Single,39660,Middle Income,1,0,Yes,2012-08-08,36,0,139,13,78,20,13,36,299,3,0,0,0,0,0,No,1,7,1,3,9
9386,1962.0,52.0,Pre-retirement,Graduate,Relationship,50127,Middle Income,0,1,Yes,2014-05-29,88,0,274,0,21,4,6,15,320,1,0,0,0,1,0,Yes,0,5,1,6,6
5510,1977.0,37.0,Middle-aged,Postgraduate,Relationship,43263,Middle Income,0,1,Yes,2012-11-21,2,0,262,6,61,0,10,102,441,3,0,0,0,0,0,No,0,5,2,6,5
873,1949.0,65.0,Elderly,Postgraduate,Relationship,62845,Middle Income,1,1,Yes,2012-10-01,3,0,1099,0,45,0,0,34,1178,11,0,0,0,1,0,Yes,1,3,4,10,8
2253,1990.0,24.0,Young,Graduate,Relationship,18929,Low Income,0,0,No,2013-02-16,15,0,32,0,8,23,4,18,85,1,0,0,0,0,0,No,0,1,0,4,6
5181,1982.0,32.0,Early worker,Graduate,Single,24367,Low Income,1,0,Yes,2013-03-20,58,0,2,4,2,0,11,5,24,1,0,0,0,0,0,No,0,1,0,2,9
979,1975.0,39.0,Middle-aged,Graduate,Single,33249,Low Income,1,0,Yes,2013-02-20,11,0,6,10,21,19,14,42,112,2,0,0,0,0,0,No,0,2,1,3,6
10390,1959.0,55.0,Retirement,Postgraduate,Relationship,26887,Low Income,0,1,Yes,2013-02-10,27,0,6,7,4,3,4,6,30,1,0,0,0,0,0,No,0,1,0,3,6
4698,1983.0,31.0,Early worker,Postgraduate,Relationship,50150,Middle Income,0,0,No,2013-06-20,32,0,135,46,92,65,61,11,410,2,0,0,0,0,0,No,0,5,2,7,5
7793,1976.0,38.0,Middle-aged,Graduate,Relationship,62061,Middle Income,0,1,Yes,2013-08-31,12,0,641,7,84,0,30,38,800,3,0,0,0,1,0,Yes,0,10,4,7,6
1745,1962.0,52.0,Pre-retirement,Postgraduate,Single,85696,Upper Income,0,0,No,2013-05-03,88,0,714,76,395,116,0,12,1313,1,0,0,0,0,0,No,1,4,6,9,1
10590,1956.0,58.0,Retirement,Postgraduate,Relationship,76542,Upper Income,0,0,No,2013-03-30,91,0,794,73,573,0,29,14,1483,1,0,0,0,0,0,No,0,4,8,10,2
5080,1993.0,21.0,Young,Graduate,Single,70515,Upper Income,0,0,No,2013-10-21,12,0,420,0,452,182,64,140,1258,1,0,0,0,0,0,No,1,6,6,4,2
8369,1987.0,27.0,Early worker,Graduate,Relationship,18227,Low Income,1,0,Yes,2012-11-08,21,0,1,2,7,4,3,11,28,1,0,0,0,0,0,No,0,0,1,2,8
5232,1965.0,49.0,Pre-retirement,Graduate,Relationship,69139,Upper Income,0,1,Yes,2014-01-27,23,0,86,12,75,33,15,6,227,1,0,0,0,0,0,No,0,4,1,5,4
2407,1982.0,32.0,Early worker,Graduate,Relationship,69109,Upper Income,0,0,No,2012-11-09,10,0,823,25,459,124,29,95,1555,1,0,0,0,0,1,Yes,1,6,6,7,4
3834,1962.0,52.0,Pre-retirement,Graduate,Single,69627,Upper Income,0,1,Yes,2013-03-17,35,0,231,161,215,171,30,53,861,2,0,0,0,0,0,No,0,8,2,11,5
7912,1978.0,36.0,Middle-aged,Graduate,Relationship,38136,Middle Income,1,0,Yes,2013-04-22,69,0,8,15,27,0,20,33,103,2,0,0,1,0,0,Yes,0,3,1,2,8
7712,1946.0,68.0,Elderly,Postgraduate,Single,62159,Middle Income,0,0,No,2014-04-28,68,0,182,17,259,77,70,29,634,1,0,0,0,0,0,No,0,6,2,10,4
1065,1963.0,51.0,Pre-retirement,Graduate,Single,80695,Upper Income,0,0,No,2013-12-29,85,0,557,129,984,193,37,18,1918,1,0,0,0,0,0,No,0,5,8,5,2
7275,1971.0,43.0,Middle-aged,Postgraduate,Single,33316,Low Income,1,1,Yes,2013-10-04,34,0,79,1,31,4,4,12,131,3,0,0,0,0,0,No,0,2,1,4,6
1343,1968.0,46.0,Pre-retirement,Graduate,Relationship,58554,Middle Income,1,1,Yes,2012-09-26,55,0,368,24,68,38,0,88,586,6,0,0,0,0,0,No,0,8,2,6,7
1384,1992.0,22.0,Young,Graduate,Relationship,17256,Low Income,1,0,Yes,2013-11-23,10,0,6,4,14,8,8,22,62,2,0,0,1,0,0,Yes,0,2,1,2,8
9967,1974.0,40.0,Middle-aged,Graduate,Single,53034,Middle Income,1,1,Yes,2013-05-30,30,0,160,15,196,15,11,50,447,8,0,0,0,0,0,No,0,6,1,7,8
6181,1950.0,64.0,Retirement,Postgraduate,Relationship,52203,Middle Income,0,0,No,2012-07-31,36,0,488,21,238,56,108,28,939,1,0,0,0,0,0,No,0,8,7,11,6
10507,1977.0,37.0,Middle-aged,Postgraduate,Single,59601,Middle Income,0,1,Yes,2013-07-25,14,0,691,7,69,0,7,23,797,4,0,0,0,1,0,Yes,0,2,2,7,8
2674,1958.0,56.0,Retirement,Postgraduate,Single,75154,Upper Income,0,1,Yes,2012-09-04,79,0,543,10,205,160,143,82,1143,1,0,0,0,0,0,No,1,6,3,6,3
2698,1976.0,38.0,Middle-aged,Graduate,Single,47025,Middle Income,0,1,Yes,2013-11-07,52,0,254,7,108,20,0,26,415,3,0,0,0,0,0,No,0,6,3,5,6
3231,1973.0,41.0,Middle-aged,Graduate,Relationship,37971,Middle Income,1,0,Yes,2013-11-25,97,0,5,4,10,2,2,7,30,1,0,0,0,0,0,No,0,1,0,3,8
4096,1968.0,46.0,Pre-retirement,Postgraduate,Single,41335,Middle Income,1,0,Yes,2013-12-26,24,0,112,19,21,16,14,5,187,3,0,0,0,0,0,No,0,4,1,4,7
10476,1958.0,56.0,Retirement,Graduate,Relationship,67267,Middle Income,0,1,Yes,2014-05-13,0,0,134,11,59,15,2,30,251,1,0,0,0,0,0,No,0,3,2,5,2
5948,1975.0,39.0,Middle-aged,Graduate,Single,57338,Middle Income,0,1,Yes,2014-04-29,96,0,143,6,52,11,8,17,237,2,0,0,0,0,0,No,0,4,1,5,5
9140,1960.0,54.0,Pre-retirement,Postgraduate,Relationship,50523,Middle Income,1,1,Yes,2013-12-25,89,0,51,4,24,4,7,1,91,2,0,0,0,0,0,No,0,2,0,4,6
10258,1965.0,49.0,Pre-retirement,Postgraduate,Single,35791,Middle Income,2,1,Yes,2013-05-06,94,0,27,0,5,0,0,3,35,2,0,0,0,0,0,No,0,1,0,3,8
5675,1960.0,54.0,Pre-retirement,Postgraduate,Single,50611,Middle Income,0,1,Yes,2012-10-04,98,0,459,0,24,6,0,4,493,6,0,0,0,1,0,Yes,0,4,5,7,6
4743,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,56242,Middle Income,0,1,Yes,2013-03-03,72,0,689,8,167,11,8,88,971,5,0,0,0,0,0,No,0,8,4,11,6
8805,1960.0,54.0,Pre-retirement,Graduate,Single,48904,Middle Income,0,1,Yes,2012-12-02,1,0,283,10,38,0,13,27,371,4,0,0,0,0,0,No,0,7,2,4,8
1542,1975.0,39.0,Middle-aged,Graduate,Single,56243,Middle Income,1,2,Yes,2013-12-30,26,0,347,0,35,4,3,7,396,6,0,0,0,0,0,No,0,4,2,8,5
6770,1985.0,29.0,Early worker,Graduate,Relationship,21355,Low Income,1,0,Yes,2013-08-20,5,0,5,13,14,0,5,31,68,2,0,0,1,0,0,Yes,1,2,1,2,6
8773,1971.0,43.0,Middle-aged,Postgraduate,Relationship,57420,Middle Income,0,1,Yes,2013-06-25,22,0,280,0,18,0,0,24,322,3,0,0,0,1,0,Yes,0,5,1,6,7
10475,1970.0,44.0,Middle-aged,Postgraduate,Relationship,50943,Middle Income,0,1,Yes,2013-04-01,39,0,187,5,65,26,20,14,317,2,0,0,0,0,0,No,0,4,2,6,5
10420,1955.0,59.0,Retirement,Postgraduate,Single,46390,Middle Income,0,1,Yes,2014-05-05,56,0,95,14,64,2,9,38,222,1,0,0,0,0,0,No,0,4,2,3,7
7514,1956.0,58.0,Retirement,Postgraduate,Relationship,54342,Middle Income,1,1,Yes,2013-07-03,74,0,84,10,34,11,10,28,177,4,0,0,0,0,0,No,0,3,1,4,6
2902,1958.0,56.0,Retirement,Graduate,Relationship,52028,Middle Income,1,1,Yes,2012-09-03,87,0,19,4,12,2,2,6,45,1,0,0,0,0,0,No,0,1,0,3,5
4345,1964.0,50.0,Pre-retirement,Postgraduate,Single,46805,Middle Income,1,1,Yes,2014-01-12,49,0,5,1,9,2,0,4,21,1,0,0,0,0,0,No,0,1,0,2,7
793,1973.0,41.0,Middle-aged,Graduate,Relationship,20895,Low Income,1,0,Yes,2012-10-06,24,0,18,3,17,3,0,4,45,1,0,0,0,0,0,No,0,2,0,3,9
10909,1948.0,66.0,Elderly,Graduate,Relationship,92344,Upper Income,0,0,No,2014-01-15,9,0,992,24,694,51,19,119,1899,0,0,0,1,0,1,Yes,0,5,10,5,1
3769,1972.0,42.0,Middle-aged,Postgraduate,Relationship,55212,Middle Income,1,0,Yes,2014-03-02,17,0,25,1,13,0,0,3,42,1,0,0,0,0,0,No,0,1,0,3,7
8702,1976.0,38.0,Middle-aged,Postgraduate,Relationship,26907,Low Income,1,1,Yes,2013-08-20,10,0,9,1,7,0,3,2,22,2,0,0,0,0,0,No,0,1,0,3,7
4791,1980.0,34.0,Early worker,Graduate,Relationship,44964,Middle Income,1,1,Yes,2012-12-16,35,0,19,1,17,2,0,2,41,1,0,0,0,0,0,No,0,1,0,3,8
2963,1979.0,35.0,Middle-aged,Graduate,Relationship,75507,Upper Income,0,0,No,2014-05-02,56,0,709,93,374,104,80,80,1440,1,0,0,0,0,0,No,0,8,6,6,3
8216,1972.0,42.0,Middle-aged,Postgraduate,Relationship,53761,Middle Income,1,1,Yes,2013-10-11,7,0,158,0,76,13,7,71,325,6,0,0,0,0,0,No,0,4,4,3,5
8140,1973.0,41.0,Middle-aged,Graduate,Relationship,22682,Low Income,1,0,Yes,2013-10-03,51,0,10,14,29,4,2,36,95,3,0,0,0,0,0,No,0,2,1,4,4
10146,1972.0,42.0,Middle-aged,Postgraduate,Relationship,38887,Middle Income,1,0,Yes,2014-03-02,17,0,25,1,13,0,0,3,42,1,0,0,0,0,0,No,0,1,0,3,7
5289,1975.0,39.0,Middle-aged,Postgraduate,Single,41658,Middle Income,1,1,Yes,2012-11-09,30,0,8,4,12,15,4,29,72,2,0,0,0,0,0,No,0,1,1,2,4
2587,1972.0,42.0,Middle-aged,Postgraduate,Relationship,29791,Low Income,1,0,Yes,2014-05-15,21,0,14,0,6,0,0,0,20,2,0,0,0,0,0,No,0,2,0,3,5
4405,1956.0,58.0,Retirement,Postgraduate,Relationship,63915,Middle Income,0,2,Yes,2013-07-30,2,0,622,7,115,30,0,15,789,2,0,0,0,0,0,No,0,6,3,12,5
8663,1974.0,40.0,Middle-aged,Graduate,Single,39996,Middle Income,1,1,Yes,2014-05-22,85,0,11,0,3,0,0,1,15,1,0,0,0,0,0,No,0,1,0,2,6
2589,1972.0,42.0,Middle-aged,Graduate,Single,26759,Low Income,1,0,Yes,2014-02-07,65,0,25,3,16,8,5,2,59,2,0,0,0,0,0,No,0,2,1,3,6
3421,1968.0,46.0,Pre-retirement,Postgraduate,Single,63841,Middle Income,0,1,Yes,2013-04-21,64,0,635,15,100,20,7,131,908,1,0,0,0,0,0,No,0,9,3,9,6
10490,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,51039,Middle Income,1,1,Yes,2012-12-10,11,0,100,64,79,65,0,109,417,2,0,0,0,0,0,No,0,6,2,4,7
4094,1961.0,53.0,Pre-retirement,Graduate,Relationship,60544,Middle Income,1,1,Yes,2012-08-25,92,0,201,2,43,3,5,35,289,4,0,0,0,0,0,No,0,5,1,5,6
9958,1972.0,42.0,Middle-aged,Graduate,Relationship,65685,Middle Income,0,1,Yes,2014-03-29,54,0,642,14,49,0,7,57,769,1,0,0,0,0,0,No,0,9,2,9,5
2534,1953.0,61.0,Retirement,Graduate,Relationship,37716,Middle Income,0,1,Yes,2014-04-21,4,0,97,1,41,6,2,41,188,2,0,0,0,0,0,No,0,4,1,3,7
4188,1957.0,57.0,Retirement,Graduate,Single,36864,Middle Income,0,1,Yes,2012-08-13,53,0,204,5,39,17,0,89,354,3,0,0,0,0,0,No,1,5,2,4,8
6613,1970.0,44.0,Middle-aged,Postgraduate,Relationship,44511,Middle Income,1,0,Yes,2012-10-12,39,0,513,7,133,46,14,14,727,6,0,0,0,0,0,No,0,8,4,8,8
10827,1967.0,47.0,Pre-retirement,Postgraduate,Relationship,36947,Middle Income,1,1,Yes,2012-08-07,49,0,88,3,21,4,1,29,146,4,0,0,0,0,0,No,0,3,0,4,9
5491,1951.0,63.0,Retirement,Postgraduate,Relationship,47352,Middle Income,0,1,Yes,2013-04-11,70,0,172,12,112,8,0,15,319,4,0,0,0,0,0,No,0,6,1,5,7
8402,1953.0,61.0,Retirement,Postgraduate,Relationship,67087,Middle Income,0,1,Yes,2013-12-17,40,0,329,35,222,130,35,43,794,2,0,0,0,0,0,No,0,7,5,8,4
8783,1950.0,64.0,Retirement,Graduate,Relationship,57045,Middle Income,0,1,Yes,2012-09-08,40,0,296,13,104,11,13,17,454,3,0,0,0,0,0,No,0,4,2,9,3
10010,1953.0,61.0,Retirement,Postgraduate,Single,36957,Middle Income,1,1,Yes,2012-09-06,43,0,100,2,16,2,1,31,152,4,0,0,0,0,0,No,1,3,2,2,9
618,1977.0,37.0,Middle-aged,Postgraduate,Relationship,69389,Upper Income,0,1,Yes,2012-09-28,17,0,422,7,238,69,46,15,797,1,0,0,0,0,0,No,0,7,2,12,4
9121,1972.0,42.0,Middle-aged,Graduate,Relationship,80134,Upper Income,1,0,Yes,2013-05-20,40,0,1218,16,272,104,0,80,1690,2,1,0,0,1,1,Yes,1,5,3,6,6
361,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,43142,Middle Income,1,1,Yes,2014-02-18,84,0,5,1,7,2,1,4,20,1,0,0,0,0,0,No,0,1,0,2,7
4310,1944.0,70.0,Elderly,Graduate,Relationship,80589,Upper Income,0,0,No,2014-01-22,25,0,507,93,520,242,40,26,1428,1,1,0,0,0,0,Yes,1,5,10,5,1
2678,1990.0,24.0,Young,Graduate,Single,34412,Low Income,1,0,Yes,2013-02-13,62,0,52,12,50,4,36,55,209,3,0,0,0,0,0,No,0,5,0,3,9
6376,1979.0,35.0,Middle-aged,Graduate,Single,57537,Middle Income,1,0,Yes,2013-06-10,83,0,191,56,139,51,8,100,545,4,0,0,0,0,0,No,0,4,3,8,4
524,1966.0,48.0,Pre-retirement,Graduate,Relationship,22634,Low Income,0,0,No,2013-01-16,47,0,2,23,11,8,6,46,96,1,0,0,0,0,0,No,0,2,1,2,8
10341,1948.0,66.0,Elderly,Graduate,Relationship,51315,Middle Income,0,0,No,2014-02-23,45,0,68,28,39,16,30,41,222,1,0,0,0,0,0,No,0,2,2,5,2
5654,1972.0,42.0,Middle-aged,Graduate,Relationship,36026,Middle Income,2,1,Yes,2014-03-16,34,0,20,4,10,6,4,17,61,2,0,0,0,0,0,No,0,2,0,3,6
4098,1973.0,41.0,Middle-aged,Graduate,Relationship,24639,Low Income,1,1,Yes,2014-01-28,3,0,20,3,16,0,4,1,44,3,0,0,0,0,0,No,0,2,0,4,6
5824,1972.0,42.0,Middle-aged,Postgraduate,Relationship,34578,Low Income,2,1,Yes,2014-04-11,1,0,7,0,1,0,0,0,8,1,0,0,0,0,0,No,0,1,0,2,6
7000,1972.0,42.0,Middle-aged,Postgraduate,Single,65704,Middle Income,0,0,No,2013-10-13,18,0,279,172,74,38,8,246,817,1,0,0,0,0,0,No,0,2,10,10,1
2561,1966.0,48.0,Pre-retirement,Graduate,Single,63810,Middle Income,0,1,Yes,2012-11-11,45,0,977,12,253,16,12,101,1371,4,0,0,0,1,0,Yes,0,4,3,12,8
5229,1969.0,45.0,Pre-retirement,Postgraduate,Relationship,54132,Middle Income,0,1,Yes,2014-02-16,81,0,30,1,8,0,0,3,42,1,0,0,0,0,0,No,0,1,0,3,7
4086,1959.0,55.0,Retirement,Graduate,Relationship,18690,Low Income,0,0,No,2012-12-28,77,0,6,1,7,23,4,19,60,1,0,0,0,0,0,No,0,1,1,2,8
2428,1970.0,44.0,Middle-aged,Graduate,Relationship,28164,Low Income,1,0,Yes,2013-05-04,23,0,3,18,26,11,8,12,78,3,0,0,0,0,0,No,0,2,0,4,7
8254,1974.0,40.0,Middle-aged,Postgraduate,Relationship,34596,Low Income,1,0,Yes,2013-04-13,48,0,14,0,2,0,0,7,23,1,0,0,0,0,0,No,0,1,0,2,8
2836,1972.0,42.0,Middle-aged,Postgraduate,Relationship,43269,Middle Income,1,0,Yes,2013-09-16,61,0,10,1,7,0,0,1,19,1,0,0,0,0,0,No,0,1,0,2,8
8418,1958.0,56.0,Retirement,Postgraduate,Single,38741,Middle Income,1,1,Yes,2014-03-30,60,0,7,10,17,8,6,13,61,2,0,0,0,0,0,No,0,2,0,3,7
1362,1972.0,42.0,Middle-aged,Graduate,Single,31907,Low Income,0,0,No,2013-03-04,75,0,33,87,64,175,16,74,449,1,0,0,0,0,0,No,0,6,1,6,7
7152,1983.0,31.0,Early worker,Postgraduate,Relationship,27100,Low Income,1,0,Yes,2013-04-05,64,0,12,0,13,2,0,10,37,1,0,0,0,0,0,No,0,1,0,3,7
10033,1973.0,41.0,Middle-aged,Postgraduate,Single,31163,Low Income,1,0,Yes,2014-02-13,54,0,2,3,10,11,2,10,38,1,0,0,0,0,0,No,0,1,0,3,6
9349,1985.0,29.0,Early worker,Graduate,Relationship,92533,Upper Income,0,0,No,2013-12-19,84,0,693,21,118,110,147,42,1131,1,1,0,0,0,1,Yes,0,6,5,11,2
274,1973.0,41.0,Middle-aged,Graduate,Single,34853,Low Income,1,1,Yes,2013-12-23,75,0,9,3,15,2,3,2,34,2,0,0,0,0,0,No,0,2,0,3,6
3388,1967.0,47.0,Pre-retirement,Graduate,Single,70844,Upper Income,1,1,Yes,2013-10-30,16,0,129,26,67,3,67,2,294,5,0,0,0,0,0,No,0,6,1,5,7
922,1979.0,35.0,Middle-aged,Postgraduate,Relationship,31086,Low Income,1,1,Yes,2013-05-04,79,0,16,2,11,3,0,16,48,2,0,0,1,0,0,Yes,0,1,1,2,8
8588,1961.0,53.0,Pre-retirement,Graduate,Relationship,60544,Middle Income,1,1,Yes,2012-08-25,92,0,201,2,43,3,5,35,289,4,0,0,0,0,0,No,0,5,1,5,6
2518,1986.0,28.0,Early worker,Postgraduate,Relationship,20491,Low Income,0,0,No,2013-01-25,16,0,5,4,5,4,2,10,30,1,0,0,0,0,0,No,0,0,1,2,7
574,1964.0,50.0,Pre-retirement,Graduate,Relationship,42523,Middle Income,0,0,No,2014-04-23,96,0,14,36,11,3,26,35,125,1,0,0,0,0,0,No,0,1,1,4,2
3220,1983.0,31.0,Early worker,Graduate,Relationship,39922,Middle Income,1,0,Yes,2013-02-14,30,0,29,12,59,19,1,36,156,2,0,0,0,0,0,No,0,3,0,4,8
5967,1952.0,62.0,Retirement,Graduate,Relationship,33402,Low Income,1,1,Yes,2013-07-18,60,0,26,2,19,10,5,8,70,3,0,0,0,0,0,No,0,2,1,3,8
1183,1949.0,65.0,Elderly,Postgraduate,Relationship,36408,Middle Income,1,1,Yes,2013-09-21,11,0,9,1,4,3,2,3,22,1,0,0,0,0,0,No,0,1,0,2,6
6856,1979.0,35.0,Middle-aged,Graduate,Relationship,21645,Low Income,1,0,Yes,2012-09-03,75,0,14,0,23,4,5,19,65,3,0,0,0,0,0,No,1,3,0,3,9
4530,1948.0,66.0,Elderly,Postgraduate,Single,78427,Upper Income,0,0,No,2012-10-24,36,0,972,19,595,180,26,138,1930,3,1,0,0,0,0,Yes,1,3,7,10,3
1553,1946.0,68.0,Elderly,Graduate,Relationship,82657,Upper Income,0,0,No,2013-09-27,71,0,966,168,672,246,105,126,2283,1,1,0,0,1,0,Yes,0,7,5,10,4
4682,1958.0,56.0,Retirement,Graduate,Relationship,51876,Middle Income,0,0,No,2013-10-15,88,0,99,27,102,28,48,6,310,1,0,0,0,0,0,No,0,2,2,8,1
8204,1971.0,43.0,Middle-aged,Postgraduate,Relationship,78041,Upper Income,0,0,No,2012-12-16,93,0,482,35,553,72,160,17,1319,1,0,0,0,0,0,No,0,4,4,9,2
